date,variety_code,stems
11/10/2022,FR21,
11/11/2022,FR21,
11/12/2022,FR21,
11/13/2022,FR21,
11/14/2022,FR21,
11/15/2022,FR21,
11/16/2022,FR21,
11/17/2022,FR21,
11/18/2022,FR21,
11/19/2022,FR21,
11/20/2022,FR21,
11/21/2022,FR21,
11/22/2022,FR21,
11/23/2022,FR21,
11/24/2022,FR21,
11/25/2022,FR21,
11/26/2022,FR21,
11/27/2022,FR21,
11/28/2022,FR21,
11/29/2022,FR21,
11/30/2022,FR21,
12/1/2022,FR21,
12/2/2022,FR21,
12/3/2022,FR21,
12/4/2022,FR21,
12/5/2022,FR21,
12/6/2022,FR21,
12/7/2022,FR21,
12/8/2022,FR21,
12/9/2022,FR21,
12/10/2022,FR21,
12/11/2022,FR21,
12/12/2022,FR21,
12/13/2022,FR21,
12/14/2022,FR21,
12/15/2022,FR21,
12/16/2022,FR21,
12/17/2022,FR21,
12/18/2022,FR21,
12/19/2022,FR21,
12/20/2022,FR21,
12/21/2022,FR21,
12/22/2022,FR21,
12/23/2022,FR21,
12/24/2022,FR21,
12/25/2022,FR21,
12/26/2022,FR21,
12/27/2022,FR21,
12/28/2022,FR21,
12/29/2022,FR21,
12/30/2022,FR21,
12/31/2022,FR21,
1/1/2023,FR21,
1/2/2023,FR21,
1/3/2023,FR21,
1/4/2023,FR21,
1/5/2023,FR21,
1/6/2023,FR21,
1/7/2023,FR21,
1/8/2023,FR21,
1/9/2023,FR21,
1/10/2023,FR21,
1/11/2023,FR21,
1/12/2023,FR21,
1/13/2023,FR21,
1/14/2023,FR21,
1/15/2023,FR21,
1/16/2023,FR21,
1/17/2023,FR21,
1/18/2023,FR21,
1/19/2023,FR21,
1/20/2023,FR21,
1/21/2023,FR21,
1/22/2023,FR21,
1/23/2023,FR21,
1/24/2023,FR21,
1/25/2023,FR21,
1/26/2023,FR21,
1/27/2023,FR21,
1/28/2023,FR21,
1/29/2023,FR21,
1/30/2023,FR21,
1/31/2023,FR21,
2/1/2023,FR21,
2/2/2023,FR21,
2/3/2023,FR21,
2/4/2023,FR21,
2/5/2023,FR21,
2/6/2023,FR21,
2/7/2023,FR21,
2/8/2023,FR21,
2/9/2023,FR21,
2/10/2023,FR21,
2/11/2023,FR21,
2/12/2023,FR21,
2/13/2023,FR21,
2/14/2023,FR21,
2/15/2023,FR21,
2/16/2023,FR21,
2/17/2023,FR21,
2/18/2023,FR21,
2/19/2023,FR21,
2/20/2023,FR21,
2/21/2023,FR21,
2/22/2023,FR21,
2/23/2023,FR21,
2/24/2023,FR21,
2/25/2023,FR21,
2/26/2023,FR21,
2/27/2023,FR21,
2/28/2023,FR21,
3/1/2023,FR21,
3/2/2023,FR21,
3/3/2023,FR21,
3/4/2023,FR21,
3/5/2023,FR21,
3/6/2023,FR21,
3/7/2023,FR21,
3/8/2023,FR21,
3/9/2023,FR21,
3/10/2023,FR21,
3/11/2023,FR21,
3/12/2023,FR21,
3/13/2023,FR21,
3/14/2023,FR21,
3/15/2023,FR21,
3/16/2023,FR21,
3/17/2023,FR21,
3/18/2023,FR21,
3/19/2023,FR21,
3/20/2023,FR21,
3/21/2023,FR21,
3/22/2023,FR21,
3/23/2023,FR21,
3/24/2023,FR21,
3/25/2023,FR21,
3/26/2023,FR21,
3/27/2023,FR21,
3/28/2023,FR21,
3/29/2023,FR21,
3/30/2023,FR21,
3/31/2023,FR21,
4/1/2023,FR21,
4/2/2023,FR21,
4/3/2023,FR21,
4/4/2023,FR21,
4/5/2023,FR21,
4/6/2023,FR21,
4/7/2023,FR21,
4/8/2023,FR21,
4/9/2023,FR21,
4/10/2023,FR21,
4/11/2023,FR21,
4/12/2023,FR21,
4/13/2023,FR21,
4/14/2023,FR21,
4/15/2023,FR21,
4/16/2023,FR21,
4/17/2023,FR21,
4/18/2023,FR21,
4/19/2023,FR21,
4/20/2023,FR21,
4/21/2023,FR21,
4/22/2023,FR21,
4/23/2023,FR21,
4/24/2023,FR21,
4/25/2023,FR21,
4/26/2023,FR21,
4/27/2023,FR21,
4/28/2023,FR21,
4/29/2023,FR21,
4/30/2023,FR21,
5/1/2023,FR21,
5/2/2023,FR21,
5/3/2023,FR21,
5/4/2023,FR21,
5/5/2023,FR21,
5/6/2023,FR21,
5/7/2023,FR21,
5/8/2023,FR21,
5/9/2023,FR21,
5/10/2023,FR21,
5/11/2023,FR21,
5/12/2023,FR21,
5/13/2023,FR21,
5/14/2023,FR21,
5/15/2023,FR21,
5/16/2023,FR21,
5/17/2023,FR21,
5/18/2023,FR21,
5/19/2023,FR21,
5/20/2023,FR21,
5/21/2023,FR21,
5/22/2023,FR21,
5/23/2023,FR21,
5/24/2023,FR21,
5/25/2023,FR21,
5/26/2023,FR21,
5/27/2023,FR21,
5/28/2023,FR21,
5/29/2023,FR21,
5/30/2023,FR21,
5/31/2023,FR21,
6/1/2023,FR21,
6/2/2023,FR21,
6/3/2023,FR21,
6/4/2023,FR21,
6/5/2023,FR21,
6/6/2023,FR21,
6/7/2023,FR21,
6/8/2023,FR21,
6/9/2023,FR21,
6/10/2023,FR21,
6/11/2023,FR21,
6/12/2023,FR21,
6/13/2023,FR21,
6/14/2023,FR21,
6/15/2023,FR21,
6/16/2023,FR21,
6/17/2023,FR21,
6/18/2023,FR21,
6/19/2023,FR21,
6/20/2023,FR21,
6/21/2023,FR21,
6/22/2023,FR21,
6/23/2023,FR21,
6/24/2023,FR21,
6/25/2023,FR21,
6/26/2023,FR21,
6/27/2023,FR21,
6/28/2023,FR21,
6/29/2023,FR21,
6/30/2023,FR21,
7/1/2022,FR61,3000
7/2/2022,FR61,2560
7/3/2022,FR61,2840
7/4/2022,FR61,2450
7/5/2022,FR61,3130
7/6/2022,FR61,3950
7/7/2022,FR61,3850
7/8/2022,FR61,2560
7/9/2022,FR61,2510
7/10/2022,FR61,3100
7/11/2022,FR61,2630
7/12/2022,FR61,2872
7/13/2022,FR61,1534
7/14/2022,FR61,2370
7/15/2022,FR61,2500
7/16/2022,FR61,2430
7/17/2022,FR61,2900
7/18/2022,FR61,3400
7/19/2022,FR61,3060
7/20/2022,FR61,2300
7/21/2022,FR61,2800
7/22/2022,FR61,1946
7/23/2022,FR61,1800
7/24/2022,FR61,1700
7/25/2022,FR61,2100
7/26/2022,FR61,2245
7/27/2022,FR61,2000
7/28/2022,FR61,1900
7/29/2022,FR61,2200
7/30/2022,FR61,2450
7/31/2022,FR61,1600
8/1/2022,FR61,1750
8/2/2022,FR61,840
8/3/2022,FR61,900
8/4/2022,FR61,800
8/5/2022,FR61,1690
8/6/2022,FR61,850
8/7/2022,FR61,1300
8/8/2022,FR61,2500
8/9/2022,FR61,0
8/10/2022,FR61,2400
8/11/2022,FR61,2450
8/12/2022,FR61,1660
8/13/2022,FR61,2220
8/14/2022,FR61,1700
8/15/2022,FR61,1400
8/16/2022,FR61,1820
8/17/2022,FR61,1050
8/18/2022,FR61,1050
8/19/2022,FR61,1100
8/20/2022,FR61,1540
8/21/2022,FR61,1700
8/22/2022,FR61,1600
8/23/2022,FR61,1350
8/24/2022,FR61,1454
8/25/2022,FR61,1950
8/26/2022,FR61,2400
8/27/2022,FR61,1500
8/28/2022,FR61,2500
8/29/2022,FR61,2764
8/30/2022,FR61,2254
8/31/2022,FR61,2240
9/1/2022,FR61,2400
9/2/2022,FR61,2000
9/3/2022,FR61,2800
9/4/2022,FR61,2100
9/5/2022,FR61,3400
9/6/2022,FR61,2900
9/7/2022,FR61,3130
9/8/2022,FR61,2500
9/9/2022,FR61,2800
9/10/2022,FR61,2700
9/11/2022,FR61,2100
9/12/2022,FR61,2900
9/13/2022,FR61,2900
9/14/2022,FR61,3400
9/15/2022,FR61,2250
9/16/2022,FR61,2900
9/17/2022,FR61,3450
9/18/2022,FR61,4100
9/19/2022,FR61,4120
9/20/2022,FR61,3070
9/21/2022,FR61,2720
9/22/2022,FR61,2870
9/23/2022,FR61,2820
9/24/2022,FR61,2900
9/25/2022,FR61,3280
9/26/2022,FR61,2485
9/27/2022,FR61,2125
9/28/2022,FR61,2000
9/29/2022,FR61,2250
9/30/2022,FR61,2300
10/1/2022,FR61,1430
10/2/2022,FR61,1520
10/3/2022,FR61,1400
10/4/2022,FR61,1660
10/5/2022,FR61,1100
10/6/2022,FR61,1990
10/7/2022,FR61,1100
10/8/2022,FR61,2000
10/9/2022,FR61,1000
10/10/2022,FR61,1840
10/11/2022,FR61,1730
10/12/2022,FR61,2430
10/13/2022,FR61,2400
10/14/2022,FR61,2400
10/15/2022,FR61,2750
10/16/2022,FR61,2570
10/17/2022,FR61,3600
10/18/2022,FR61,5200
10/19/2022,FR61,3525
10/20/2022,FR61,3900
10/21/2022,FR61,2750
10/22/2022,FR61,2600
10/23/2022,FR61,3350
10/24/2022,FR61,4810
10/25/2022,FR61,3300
10/26/2022,FR61,3200
10/27/2022,FR61,2980
10/28/2022,FR61,3500
10/29/2022,FR61,3550
10/30/2022,FR61,2390
10/31/2022,FR61,3150
11/1/2022,FR61,3200
11/2/2022,FR61,2500
11/3/2022,FR61,2550
11/4/2022,FR61,2450
11/5/2022,FR61,1300
11/6/2022,FR61,2110
11/7/2022,FR61,2600
11/8/2022,FR61,2350
11/9/2022,FR61,1650
11/10/2022,FR61,3010
11/11/2022,FR61,2200
11/12/2022,FR61,2810
11/13/2022,FR61,2760
11/14/2022,FR61,2960
11/15/2022,FR61,2310
11/16/2022,FR61,2100
11/17/2022,FR61,2010
11/18/2022,FR61,1150
11/19/2022,FR61,2060
11/20/2022,FR61,2910
11/21/2022,FR61,3410
11/22/2022,FR61,2500
11/23/2022,FR61,2810
11/24/2022,FR61,2210
11/25/2022,FR61,1660
11/26/2022,FR61,2450
11/27/2022,FR61,2110
11/28/2022,FR61,2500
11/29/2022,FR61,1400
11/30/2022,FR61,1400
12/1/2022,FR61,1800
12/2/2022,FR61,2710
12/3/2022,FR61,1900
12/4/2022,FR61,3560
12/5/2022,FR61,3450
12/6/2022,FR61,3660
12/7/2022,FR61,3100
12/8/2022,FR61,3610
12/9/2022,FR61,4200
12/10/2022,FR61,2200
12/11/2022,FR61,3860
12/12/2022,FR61,2500
12/13/2022,FR61,3500
12/14/2022,FR61,2700
12/15/2022,FR61,3200
12/16/2022,FR61,3180
12/17/2022,FR61,2500
12/18/2022,FR61,3810
12/19/2022,FR61,3538
12/20/2022,FR61,4500
12/21/2022,FR61,3300
12/22/2022,FR61,4550
12/23/2022,FR61,4210
12/24/2022,FR61,2700
12/25/2022,FR61,3110
12/26/2022,FR61,3140
12/27/2022,FR61,3710
12/28/2022,FR61,3060
12/29/2022,FR61,2460
12/30/2022,FR61,2360
12/31/2022,FR61,2200
1/1/2023,FR61,1900
1/2/2023,FR61,2800
1/3/2023,FR61,3710
1/4/2023,FR61,3210
1/5/2023,FR61,2850
1/6/2023,FR61,2610
1/7/2023,FR61,4600
1/8/2023,FR61,2910
1/9/2023,FR61,3460
1/10/2023,FR61,2100
1/11/2023,FR61,2010
1/12/2023,FR61,1810
1/13/2023,FR61,1910
1/14/2023,FR61,3300
1/15/2023,FR61,2250
1/16/2023,FR61,2750
1/17/2023,FR61,2070
1/18/2023,FR61,1450
1/19/2023,FR61,2660
1/20/2023,FR61,2350
1/21/2023,FR61,2100
1/22/2023,FR61,2810
1/23/2023,FR61,2600
1/24/2023,FR61,1850
1/25/2023,FR61,2760
1/26/2023,FR61,2830
1/27/2023,FR61,2350
1/28/2023,FR61,2630
1/29/2023,FR61,2860
1/30/2023,FR61,4560
1/31/2023,FR61,4250
2/1/2023,FR61,3560
2/2/2023,FR61,4700
2/3/2023,FR61,2610
2/4/2023,FR61,3400
2/5/2023,FR61,3000
2/6/2023,FR61,2960
2/7/2023,FR61,3180
2/8/2023,FR61,3300
2/9/2023,FR61,3000
2/10/2023,FR61,3010
2/11/2023,FR61,3370
2/12/2023,FR61,2660
2/13/2023,FR61,2310
2/14/2023,FR61,2100
2/15/2023,FR61,2290
2/16/2023,FR61,3420
2/17/2023,FR61,3310
2/18/2023,FR61,2210
2/19/2023,FR61,2760
2/20/2023,FR61,2510
2/21/2023,FR61,2470
2/22/2023,FR61,2470
2/23/2023,FR61,4510
2/24/2023,FR61,3810
2/25/2023,FR61,3400
2/26/2023,FR61,3010
2/27/2023,FR61,3510
2/28/2023,FR61,2600
3/1/2023,FR61,2900
3/2/2023,FR61,3384
3/3/2023,FR61,3190
3/4/2023,FR61,2400
3/5/2023,FR61,2400
3/6/2023,FR61,2600
3/7/2023,FR61,2360
3/8/2023,FR61,2600
3/9/2023,FR61,3100
3/10/2023,FR61,3565
3/11/2023,FR61,3460
3/12/2023,FR61,3600
3/13/2023,FR61,3860
3/14/2023,FR61,4010
3/15/2023,FR61,3500
3/16/2023,FR61,4100
3/17/2023,FR61,1950
3/18/2023,FR61,3000
3/19/2023,FR61,4650
3/20/2023,FR61,4310
3/21/2023,FR61,4260
3/22/2023,FR61,4900
3/23/2023,FR61,3600
3/24/2023,FR61,4905
3/25/2023,FR61,4905
3/26/2023,FR61,4305
3/27/2023,FR61,2680
3/28/2023,FR61,3700
3/29/2023,FR61,3800
3/30/2023,FR61,3700
3/31/2023,FR61,4450
4/1/2023,FR61,3800
4/2/2023,FR61,3700
4/3/2023,FR61,4000
4/4/2023,FR61,2700
4/5/2023,FR61,3300
4/6/2023,FR61,4200
4/7/2023,FR61,2100
4/8/2023,FR61,4766
4/9/2023,FR61,1880
4/10/2023,FR61,2150
4/11/2023,FR61,4700
4/12/2023,FR61,3860
4/13/2023,FR61,4500
4/14/2023,FR61,4450
4/15/2023,FR61,3100
4/16/2023,FR61,4990
4/17/2023,FR61,4120
4/18/2023,FR61,3350
4/19/2023,FR61,2935
4/20/2023,FR61,3906
4/21/2023,FR61,3150
4/22/2023,FR61,5050
4/23/2023,FR61,2400
4/24/2023,FR61,3150
4/25/2023,FR61,2850
4/26/2023,FR61,3350
4/27/2023,FR61,3250
4/28/2023,FR61,4150
4/29/2023,FR61,3600
4/30/2023,FR61,3360
5/1/2023,FR61,2979
5/2/2023,FR61,2290
5/3/2023,FR61,4660
5/4/2023,FR61,2500
5/5/2023,FR61,2600
5/6/2023,FR61,4000
5/7/2023,FR61,4060
5/8/2023,FR61,2900
5/9/2023,FR61,4400
5/10/2023,FR61,5040
5/11/2023,FR61,4150
5/12/2023,FR61,4300
5/13/2023,FR61,4700
5/14/2023,FR61,4400
5/15/2023,FR61,4200
5/16/2023,FR61,4400
5/17/2023,FR61,5200
5/18/2023,FR61,5520
5/19/2023,FR61,3800
5/20/2023,FR61,3376
5/21/2023,FR61,3450
5/22/2023,FR61,3650
5/23/2023,FR61,3360
5/24/2023,FR61,3100
5/25/2023,FR61,3850
5/26/2023,FR61,4200
5/27/2023,FR61,3400
5/28/2023,FR61,2300
5/29/2023,FR61,3800
5/30/2023,FR61,2850
5/31/2023,FR61,4000
6/1/2023,FR61,3100
6/2/2023,FR61,4050
6/3/2023,FR61,2200
6/4/2023,FR61,2300
6/5/2023,FR61,3050
6/6/2023,FR61,2250
6/7/2023,FR61,2550
6/8/2023,FR61,2750
6/9/2023,FR61,3150
6/10/2023,FR61,2300
6/11/2023,FR61,2800
6/12/2023,FR61,2700
6/13/2023,FR61,3000
6/14/2023,FR61,4200
6/15/2023,FR61,2850
6/16/2023,FR61,3050
6/17/2023,FR61,3350
6/18/2023,FR61,3000
6/19/2023,FR61,2700
6/20/2023,FR61,0
6/21/2023,FR61,0
6/22/2023,FR61,0
6/23/2023,FR61,0
6/24/2023,FR61,0
6/25/2023,FR61,0
6/26/2023,FR61,0
6/27/2023,FR61,0
6/28/2023,FR61,0
6/29/2023,FR61,0
6/30/2023,FR61,0
7/1/2022,FR71,
7/2/2022,FR71,
7/3/2022,FR71,
7/4/2022,FR71,
7/5/2022,FR71,
7/6/2022,FR71,
7/7/2022,FR71,
7/8/2022,FR71,
7/9/2022,FR71,
7/10/2022,FR71,
7/11/2022,FR71,
7/12/2022,FR71,
7/13/2022,FR71,
7/14/2022,FR71,
7/15/2022,FR71,
7/16/2022,FR71,
7/17/2022,FR71,
7/18/2022,FR71,
7/19/2022,FR71,
7/20/2022,FR71,
7/21/2022,FR71,
7/22/2022,FR71,
7/23/2022,FR71,
7/24/2022,FR71,
7/25/2022,FR71,
7/26/2022,FR71,
7/27/2022,FR71,
7/28/2022,FR71,
7/29/2022,FR71,
7/30/2022,FR71,
7/31/2022,FR71,
8/1/2022,FR71,
8/2/2022,FR71,
8/3/2022,FR71,
8/4/2022,FR71,
8/5/2022,FR71,
8/6/2022,FR71,
8/7/2022,FR71,
8/8/2022,FR71,
8/9/2022,FR71,
8/10/2022,FR71,
8/11/2022,FR71,
8/12/2022,FR71,
8/13/2022,FR71,
8/14/2022,FR71,
8/15/2022,FR71,
8/16/2022,FR71,
8/17/2022,FR71,
8/18/2022,FR71,
8/19/2022,FR71,
8/20/2022,FR71,
8/21/2022,FR71,
8/22/2022,FR71,
8/23/2022,FR71,
8/24/2022,FR71,
8/25/2022,FR71,
8/26/2022,FR71,
8/27/2022,FR71,
8/28/2022,FR71,
8/29/2022,FR71,
8/30/2022,FR71,
8/31/2022,FR71,
9/1/2022,FR71,
9/2/2022,FR71,
9/3/2022,FR71,
9/4/2022,FR71,
9/5/2022,FR71,
9/6/2022,FR71,
9/7/2022,FR71,
9/8/2022,FR71,
9/9/2022,FR71,
9/10/2022,FR71,
9/11/2022,FR71,
9/12/2022,FR71,
9/13/2022,FR71,
9/14/2022,FR71,
9/15/2022,FR71,
9/16/2022,FR71,
9/17/2022,FR71,
9/18/2022,FR71,
9/19/2022,FR71,
9/20/2022,FR71,
9/21/2022,FR71,
9/22/2022,FR71,
9/23/2022,FR71,
9/24/2022,FR71,
9/25/2022,FR71,
9/26/2022,FR71,
9/27/2022,FR71,
9/28/2022,FR71,
9/29/2022,FR71,
9/30/2022,FR71,
10/1/2022,FR71,
10/2/2022,FR71,
10/3/2022,FR71,
10/4/2022,FR71,
10/5/2022,FR71,
10/6/2022,FR71,
10/7/2022,FR71,
10/8/2022,FR71,
10/9/2022,FR71,
10/10/2022,FR71,
10/11/2022,FR71,
10/12/2022,FR71,
10/13/2022,FR71,
10/14/2022,FR71,
10/15/2022,FR71,
10/16/2022,FR71,
10/17/2022,FR71,
10/18/2022,FR71,
10/19/2022,FR71,
10/20/2022,FR71,
10/21/2022,FR71,
10/22/2022,FR71,
10/23/2022,FR71,
10/24/2022,FR71,
10/25/2022,FR71,
10/26/2022,FR71,
10/27/2022,FR71,
10/28/2022,FR71,
10/29/2022,FR71,
10/30/2022,FR71,
10/31/2022,FR71,
11/1/2022,FR71,
11/2/2022,FR71,
11/3/2022,FR71,
11/4/2022,FR71,
11/5/2022,FR71,
11/6/2022,FR71,
11/7/2022,FR71,
11/8/2022,FR71,
11/9/2022,FR71,
11/10/2022,FR71,
11/11/2022,FR71,
11/12/2022,FR71,
11/13/2022,FR71,
11/14/2022,FR71,
11/15/2022,FR71,
11/16/2022,FR71,
11/17/2022,FR71,
11/18/2022,FR71,
11/19/2022,FR71,
11/20/2022,FR71,
11/21/2022,FR71,
11/22/2022,FR71,
11/23/2022,FR71,
11/24/2022,FR71,
11/25/2022,FR71,
11/26/2022,FR71,
11/27/2022,FR71,
11/28/2022,FR71,
11/29/2022,FR71,
11/30/2022,FR71,
12/1/2022,FR71,
12/2/2022,FR71,
12/3/2022,FR71,
12/4/2022,FR71,
12/5/2022,FR71,
12/6/2022,FR71,
12/7/2022,FR71,
12/8/2022,FR71,
12/9/2022,FR71,
12/10/2022,FR71,
12/11/2022,FR71,
12/12/2022,FR71,
12/13/2022,FR71,
12/14/2022,FR71,
12/15/2022,FR71,
12/16/2022,FR71,
12/17/2022,FR71,
12/18/2022,FR71,
12/19/2022,FR71,
12/20/2022,FR71,
12/21/2022,FR71,
12/22/2022,FR71,
12/23/2022,FR71,
12/24/2022,FR71,
12/25/2022,FR71,
12/26/2022,FR71,
12/27/2022,FR71,
12/28/2022,FR71,
12/29/2022,FR71,
12/30/2022,FR71,
12/31/2022,FR71,
1/1/2023,FR71,
1/2/2023,FR71,
1/3/2023,FR71,
1/4/2023,FR71,
1/5/2023,FR71,
1/6/2023,FR71,
1/7/2023,FR71,
1/8/2023,FR71,
1/9/2023,FR71,
1/10/2023,FR71,
1/11/2023,FR71,
1/12/2023,FR71,
1/13/2023,FR71,
1/14/2023,FR71,
1/15/2023,FR71,
1/16/2023,FR71,
1/17/2023,FR71,
1/18/2023,FR71,
1/19/2023,FR71,
1/20/2023,FR71,
1/21/2023,FR71,
1/22/2023,FR71,
1/23/2023,FR71,
1/24/2023,FR71,
1/25/2023,FR71,
1/26/2023,FR71,
1/27/2023,FR71,
1/28/2023,FR71,
1/29/2023,FR71,
1/30/2023,FR71,
1/31/2023,FR71,
2/1/2023,FR71,
2/2/2023,FR71,
2/3/2023,FR71,
2/4/2023,FR71,
2/5/2023,FR71,
2/6/2023,FR71,
2/7/2023,FR71,
2/8/2023,FR71,
2/9/2023,FR71,
2/10/2023,FR71,
2/11/2023,FR71,
2/12/2023,FR71,
2/13/2023,FR71,
2/14/2023,FR71,
2/15/2023,FR71,
2/16/2023,FR71,
2/17/2023,FR71,
2/18/2023,FR71,
2/19/2023,FR71,
2/20/2023,FR71,
2/21/2023,FR71,
2/22/2023,FR71,
2/23/2023,FR71,
2/24/2023,FR71,
2/25/2023,FR71,
2/26/2023,FR71,
2/27/2023,FR71,
2/28/2023,FR71,
3/1/2023,FR71,
3/2/2023,FR71,
3/3/2023,FR71,
3/4/2023,FR71,
3/5/2023,FR71,
3/6/2023,FR71,
3/7/2023,FR71,
3/8/2023,FR71,
3/9/2023,FR71,
3/10/2023,FR71,
3/11/2023,FR71,
3/12/2023,FR71,
3/13/2023,FR71,
3/14/2023,FR71,
3/15/2023,FR71,
3/16/2023,FR71,
3/17/2023,FR71,
3/18/2023,FR71,
3/19/2023,FR71,
3/20/2023,FR71,
3/21/2023,FR71,
3/22/2023,FR71,
3/23/2023,FR71,
3/24/2023,FR71,
3/25/2023,FR71,
3/26/2023,FR71,
3/27/2023,FR71,
3/28/2023,FR71,
3/29/2023,FR71,
3/30/2023,FR71,
3/31/2023,FR71,
4/1/2023,FR71,
4/2/2023,FR71,
4/3/2023,FR71,
4/4/2023,FR71,
4/5/2023,FR71,
4/6/2023,FR71,
4/7/2023,FR71,
4/8/2023,FR71,
4/9/2023,FR71,
4/10/2023,FR71,
4/11/2023,FR71,
4/12/2023,FR71,
4/13/2023,FR71,
4/14/2023,FR71,
4/15/2023,FR71,
4/16/2023,FR71,
4/17/2023,FR71,
4/18/2023,FR71,
4/19/2023,FR71,
4/20/2023,FR71,
4/21/2023,FR71,
4/22/2023,FR71,
4/23/2023,FR71,
4/24/2023,FR71,
4/25/2023,FR71,
4/26/2023,FR71,
4/27/2023,FR71,
4/28/2023,FR71,
4/29/2023,FR71,
4/30/2023,FR71,
5/1/2023,FR71,
5/2/2023,FR71,
5/3/2023,FR71,
5/4/2023,FR71,
5/5/2023,FR71,
5/6/2023,FR71,
5/7/2023,FR71,
5/8/2023,FR71,
5/9/2023,FR71,
5/10/2023,FR71,
5/11/2023,FR71,
5/12/2023,FR71,
5/13/2023,FR71,
5/14/2023,FR71,
5/15/2023,FR71,
5/16/2023,FR71,
5/17/2023,FR71,
5/18/2023,FR71,
5/19/2023,FR71,
5/20/2023,FR71,
5/21/2023,FR71,
5/22/2023,FR71,
5/23/2023,FR71,
5/24/2023,FR71,
5/25/2023,FR71,
5/26/2023,FR71,
5/27/2023,FR71,
5/28/2023,FR71,
5/29/2023,FR71,
5/30/2023,FR71,
5/31/2023,FR71,
6/1/2023,FR71,
6/2/2023,FR71,
6/3/2023,FR71,
6/4/2023,FR71,
6/5/2023,FR71,
6/6/2023,FR71,
6/7/2023,FR71,
6/8/2023,FR71,
6/9/2023,FR71,
6/10/2023,FR71,
6/11/2023,FR71,
6/12/2023,FR71,
6/13/2023,FR71,
6/14/2023,FR71,
6/15/2023,FR71,
6/16/2023,FR71,
6/17/2023,FR71,
6/18/2023,FR71,
6/19/2023,FR71,
6/20/2023,FR71,
6/21/2023,FR71,
6/22/2023,FR71,
6/23/2023,FR71,
6/24/2023,FR71,
6/25/2023,FR71,
6/26/2023,FR71,
6/27/2023,FR71,
6/28/2023,FR71,
6/29/2023,FR71,
6/30/2023,FR71,
7/1/2022,HO21,
7/2/2022,HO21,
7/3/2022,HO21,
7/4/2022,HO21,
7/5/2022,HO21,
7/6/2022,HO21,
7/7/2022,HO21,
7/8/2022,HO21,
7/9/2022,HO21,
7/10/2022,HO21,
7/11/2022,HO21,
7/12/2022,HO21,
7/13/2022,HO21,
7/14/2022,HO21,
7/15/2022,HO21,
7/16/2022,HO21,
7/17/2022,HO21,
7/18/2022,HO21,
7/19/2022,HO21,
7/20/2022,HO21,
7/21/2022,HO21,
7/22/2022,HO21,
7/23/2022,HO21,
7/24/2022,HO21,
7/25/2022,HO21,
7/26/2022,HO21,
7/27/2022,HO21,
7/28/2022,HO21,
7/29/2022,HO21,
7/30/2022,HO21,
7/31/2022,HO21,
8/1/2022,HO21,
8/2/2022,HO21,
8/3/2022,HO21,
8/4/2022,HO21,
8/5/2022,HO21,
8/6/2022,HO21,
8/7/2022,HO21,
8/8/2022,HO21,
8/9/2022,HO21,
8/10/2022,HO21,
8/11/2022,HO21,
8/12/2022,HO21,
8/13/2022,HO21,
8/14/2022,HO21,
8/15/2022,HO21,
8/16/2022,HO21,
8/17/2022,HO21,
8/18/2022,HO21,
8/19/2022,HO21,
8/20/2022,HO21,
8/21/2022,HO21,
8/22/2022,HO21,
8/23/2022,HO21,
8/24/2022,HO21,
8/25/2022,HO21,
8/26/2022,HO21,
8/27/2022,HO21,
8/28/2022,HO21,
8/29/2022,HO21,
8/30/2022,HO21,
8/31/2022,HO21,
9/1/2022,HO21,
9/2/2022,HO21,
9/3/2022,HO21,
9/4/2022,HO21,
9/5/2022,HO21,
9/6/2022,HO21,
9/7/2022,HO21,
9/8/2022,HO21,
9/9/2022,HO21,
9/10/2022,HO21,
9/11/2022,HO21,
9/12/2022,HO21,
9/13/2022,HO21,
9/14/2022,HO21,
9/15/2022,HO21,
9/16/2022,HO21,
9/17/2022,HO21,
9/18/2022,HO21,
9/19/2022,HO21,
9/20/2022,HO21,
9/21/2022,HO21,
9/22/2022,HO21,
9/23/2022,HO21,
9/24/2022,HO21,
9/25/2022,HO21,
9/26/2022,HO21,
9/27/2022,HO21,
9/28/2022,HO21,
9/29/2022,HO21,
9/30/2022,HO21,
10/1/2022,HO21,
10/2/2022,HO21,
10/3/2022,HO21,
10/4/2022,HO21,
10/5/2022,HO21,
10/6/2022,HO21,
10/7/2022,HO21,
10/8/2022,HO21,
10/9/2022,HO21,
10/10/2022,HO21,
10/11/2022,HO21,
10/12/2022,HO21,
10/13/2022,HO21,
10/14/2022,HO21,
10/15/2022,HO21,
10/16/2022,HO21,
10/17/2022,HO21,
10/18/2022,HO21,
10/19/2022,HO21,
10/20/2022,HO21,
10/21/2022,HO21,
10/22/2022,HO21,
10/23/2022,HO21,
10/24/2022,HO21,
10/25/2022,HO21,
10/26/2022,HO21,
10/27/2022,HO21,
10/28/2022,HO21,
10/29/2022,HO21,
10/30/2022,HO21,
10/31/2022,HO21,
11/1/2022,HO21,
11/2/2022,HO21,
11/3/2022,HO21,
11/4/2022,HO21,
11/5/2022,HO21,
11/6/2022,HO21,
11/7/2022,HO21,
11/8/2022,HO21,
11/9/2022,HO21,
11/10/2022,HO21,
11/11/2022,HO21,
11/12/2022,HO21,
11/13/2022,HO21,
11/14/2022,HO21,
11/15/2022,HO21,
11/16/2022,HO21,
11/17/2022,HO21,
11/18/2022,HO21,
11/19/2022,HO21,
11/20/2022,HO21,
